"Block height","Time(UTC)","From","To","Direction","Amount"
"3142373","2024-06-09T17:24:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Hozp4tosPM9uZe76bNzTQ7wcrCwMVfLEJSU4THuDu37ohbz","Out",0.5457981
"3142367","2024-06-09T17:22:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DiCiDFttN92WcFJe4brJw7pnwt4PNkAvJG1cmK2qvNEeVAG","Out",3.7495459
"3142364","2024-06-09T17:22:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5H47TkUWimCBNhHdnKN21jePUGhHoz2gJcDKWXbgfafJD6mR","Out",12.5621
"3142304","2024-06-09T17:10:12.001","5CupjDD3WTjG6aMTiuA4FwA325y4wqqjjcmJbiJ57KPzar4L","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",14.41987544
"3142288","2024-06-09T17:07:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CzK5kMGPFSovcRpgtsWthKgAqChVg3HCp44fJ7NNQdH5uwv","Out",5.0497023
"3142261","2024-06-09T17:01:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DR28V5YqNSTpyNQQ6Hy12ahPBcs9uNNfoHVxovy4CjEDvDi","Out",0.32830399
"3142254","2024-06-09T17:00:12","5DBkP9sxkha5px5yRqSQbjAArG7D7AufNfPbaNL1vQ4HTCms","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.992075441
"3142254","2024-06-09T17:00:12","5DBQEzyMKqyrWuC5XTDnstqbi63JyXxNs25wm9aDp8XB7Gck","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.049875442
"3142115","2024-06-09T16:32:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DMEoxnQtXDH7ouJfH1ZjpDs7gC3xZZrh8PWFBw7gne1SHsh","Out",1.5060921
"3142105","2024-06-09T16:30:12.001","5Cv1rWTRj8iq46qnFV43ktoawqpUrgFd6WmZmWqiD6trcLgH","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.499875442
"3142055","2024-06-09T16:20:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Fb3nqfNAciG3M9zUD37F3gCn5wqtC42AT4hbe8FbapSnUtC","Out",1.74959492
"3142052","2024-06-09T16:19:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ER7NADfFVLCs9XBvu4euSEdNKLJ8mYyW2sSK6FZkwx98mt4","Out",11.9889
"3142044","2024-06-09T16:18:00.004","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CzK5kMGPFSovcRpgtsWthKgAqChVg3HCp44fJ7NNQdH5uwv","Out",0.10653488
"3142033","2024-06-09T16:15:48.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HDqm3xFrx3TPAAkmVqSyNgf4dsf3JcHuLyvxUHwLATTTiF7","Out",1.0201785
"3142005","2024-06-09T16:10:12.006","5GhHgbNaEspiveaLmom82L8ew18hXgETDDrYaLUar69FCeMZ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",99.99987544
"3141981","2024-06-09T16:05:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Eja2ivPReQtCv5Gn9p9EmtrLkFmvLXzVVBS4fB82Y6H3qWk","Out",1.9997
