"Block height","Time(UTC)","From","To","Direction","Amount"
"3247232","2024-06-24T08:20:12.002","5CyhFkKNeeFg4kX47r4ThAJKVAd9gWJZvoXWJ8YzQYqG4JP8","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.99987544
"3247229","2024-06-24T08:19:36.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5D7tYxtDrH1Da53WPG8ZTNsf5bm7St6AJy86dVnFguXX1GbX","Out",0.40953199
"3247142","2024-06-24T08:02:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5H45EJBaJFVkyhSde3xKWtU3BHvRwbxXpWAMrTbpEnAkwQgb","Out",0.3769238
"3247108","2024-06-24T07:55:24.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HTGgrHWNnjWcLVEjZsjJy3sS1qiKeyPywRnavSz9DVJDRg7","Out",0.0197
"3247082","2024-06-24T07:50:12.001","5DFRsq17h4TRfhs3GnyHxc4Gv7ZRHCHccVVdZhYriWYBSZMH","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",49.99987544
"3247082","2024-06-24T07:50:12.001","5CJo81ZKhLNpN9pWJ5WePfDkp4m9SidxupskPKvKG8QJ5yuW","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.929875441
"3247045","2024-06-24T07:42:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ExqruPPZVrX2AzWsGsDv2YY5bvvt5mC1K63hogqKZEndnzW","Out",599.9997
"3247032","2024-06-24T07:40:12.002","5DS9EdsW74fJ1ZdRGB631CxC1P4TadkhAKqAsZz9dVQfoCnZ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",7.99987544
"3246995","2024-06-24T07:32:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DRqRxokiU2V4DHYtxEgoGMVQ5y9gCpZE2WYsV1jnLe5EtD5","Out",134.4078488
"3246982","2024-06-24T07:30:12","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",55.344361145
