"Block height","Time(UTC)","From","To","Direction","Amount"
"3100468","2024-06-03T21:10:12.001","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",28.872706837
"3100376","2024-06-03T20:51:48.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DiCiDFttN92WcFJe4brJw7pnwt4PNkAvJG1cmK2qvNEeVAG","Out",1.9972
"3100373","2024-06-03T20:51:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Gbo3BNSqxo2i678h6hhNVXmYtb9zSgXmngHFbCGFyfWX5tp","Out",14.86368788
"3100369","2024-06-03T20:50:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CPfgwUCXvPKA9Tn9RUCGuAGsEfggkk5SzxzYXKpMBfmjEsi","Out",46.5764088
"3100368","2024-06-03T20:50:12.001","5FR9iE7uWidFyzLSmDENK6N1BGcx3XxQidCgY5T5vAYakLCW","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",8.99967544
"3100368","2024-06-03T20:50:12.001","5CimzGWLUgJxatseNkaDqHHQqHzihihvHvSRq7WdF4TabQNg","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.151495337
"3100368","2024-06-03T20:50:12.001","5D9H3giCpknLTJk2LSFp2XzJvSeKdJvFEXnLFL9Lf2Cs84hf","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.624875441
"3100368","2024-06-03T20:50:12.001","5D7LsC8iveq1FC3Qq7Z7bKW8DpqK33c1i3ZfscswFiiDKRqN","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.220491441
"3100368","2024-06-03T20:50:12.001","5CoaaxdhHmmrocRxfs5gSix3vpkk224jRJDHVWjbk6enW1T9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.619875441
"3100368","2024-06-03T20:50:12.001","5CbzgTyS2yo8S2QF3udabHhVSLX4GP6bTzDXjiQCGRSzJ8xT","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.604310441
"3100352","2024-06-03T20:47:00.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ELgQCxfxVq2MJq6NRDytDHJJgT2MczgqcHyFMNt5sTdGY1b","Out",1.20312828
"3100349","2024-06-03T20:46:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FUGtGkSobcoc4dzd2cvQiW2rL9zHKEJUZwny5n5d5AfApK2","Out",174.6926322
"3100346","2024-06-03T20:45:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DiCiDFttN92WcFJe4brJw7pnwt4PNkAvJG1cmK2qvNEeVAG","Out",0.0002
"3100240","2024-06-03T20:24:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EFBki3hEsmkfpU9PmYXiwpz7abN4EVAuK7QgKezvJUBjY4p","Out",2.14092553
