"Block height","Time(UTC)","From","To","Direction","Amount"
"3225711","2024-06-21T08:20:12","5CeV6MtAAVqVCrcouk4tKPVAi5sJ3VLRSqt6iExQcwBxZziB","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",8.320938805
"3225676","2024-06-21T08:13:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DVBCJvibQphkkWz3nrTXPE3eW9FCFb45gEpYWxiJTp4fa8F","Out",18.9997
"3225511","2024-06-21T07:40:12.001","5CtxtMKxiDVqrSLQNNdsX62ZReWq2ZQnFU9gtNKzWys5C8hF","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.040150442
"3225510","2024-06-21T07:40:00.002","5CZoCLYPjxJbwaUsdoCe9FXptQ8DkCYZJqJ12EhzH1mYkhvx","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",33.99987544
"3225509","2024-06-21T07:39:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Fmz6uum1nwydsTiASbXTXhyLQVGPqq6xFYjGoUFxg5gRK6R","Out",0.96701531
"3225505","2024-06-21T07:39:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FUGtGkSobcoc4dzd2cvQiW2rL9zHKEJUZwny5n5d5AfApK2","Out",443.9570982
"3225411","2024-06-21T07:20:12.004","5DAXwtCJ18Svbk2seiYf4dsS8LCwVRSFNU88tPngDin5U2xY","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.001429442
"3225386","2024-06-21T07:15:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FqbM2M79kDUibi6WSYxvFUCMnj9qFAupQdeYsCFnmoxFMhU","Out",3.35392131
"3225350","2024-06-21T07:08:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HW3B8G38nrnepjtFkN58UJEX2d2ryAsBWqqM54aAduRq1Rx","Out",140.3697
"3225344","2024-06-21T07:06:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Hn6jYHcHCF6ojyUtoZTYsEwAZkb4eaSvje9RbsKuTLCjGb4","Out",129.9997
