"Block height","Time(UTC)","From","To","Direction","Amount"
"3113545","2024-06-05T16:54:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Fsey47weJsWnKZFD1WkidsfAahkB5hF6af7T8WsPcBY6149","Out",0.26024324
"3113528","2024-06-05T16:51:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Dff2WKZKQp5ePLQbuPPDJ6KmpUrwDXtR5S3E1vnRSWp6ux3","Out",5.0845101
"3113524","2024-06-05T16:50:12","5CUcbG7hAYfNqJCt3kbBRXMTX4hxfPFouoiz5AHqpCYedYZJ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.999875441
"3113524","2024-06-05T16:50:12","5DA94WbCr9HzX1CvnK3bHzaWFQmcRZ4b8XNdbc7RYJx7GwNe","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.131875442
"3113517","2024-06-05T16:48:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EeMw5XVJPP5gPFHKgnxMsG4KUdhf66Tf8ymUJ8bUjMtWRMG","Out",18.6884934
"3113497","2024-06-05T16:44:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FhJ4doBEwDAw9dCE3VWo9cKnSVD9stT3c74qJx6PEsnxX72","Out",8.9907
"3113474","2024-06-05T16:40:12","5GweHNqNVjFahi2HwdEz2AQF9EbVdjy2fh7C6wGaNaNyYbiR","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",44.99987544
"3113432","2024-06-05T16:31:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5H97dyofYq875XE7sj3ubS3QB23UDiNrvDaXWQsoN9Xws1w8","Out",3.66108784
"3113416","2024-06-05T16:28:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5C5EgNaWmKKyF6rAAL7VYRp9mnSQ4htka1379taMU1VBz5YQ","Out",0.336322
"3113411","2024-06-05T16:27:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FcWm7cZP1Vm8mtjxX4ZBPKkW7v6TELGfuFiiovygCQpKg8r","Out",1.9997
"3113395","2024-06-05T16:24:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FcWm7cZP1Vm8mtjxX4ZBPKkW7v6TELGfuFiiovygCQpKg8r","Out",0.0976
"3113385","2024-06-05T16:22:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GWRxBAJhJKVDbbyqJDQfF4s9ApyzyAxHZEoom6gHFPqGDxW","Out",6.0625658
"3113382","2024-06-05T16:21:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5F1cs84pBQ3mDvv2kD5oAxbAJtaGHiDFmULfmtz6pY75mLjd","Out",2.0097
