"Block height","Time(UTC)","From","To","Direction","Amount"
"3125729","2024-06-07T09:40:12.001","5CrvDBMGGZ8jRTrNdiatp4Q1wykwMANVkKk5cntyH1vMPF4t","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.566875442
"3125729","2024-06-07T09:40:12.001","5CtxtMKxiDVqrSLQNNdsX62ZReWq2ZQnFU9gtNKzWys5C8hF","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.08215289
"3125480","2024-06-07T08:50:12","5D1SPwL9RvFtqNSYFQufNCfWggvPz6meczUkYg41c5Fh69Yz","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1227.819875439
"3125480","2024-06-07T08:50:12","5CQT6re3maxvLG4S7GVLXEnVatkL8bMfo5HnvMQUyrdCuJCh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.459875442
"3125480","2024-06-07T08:50:12","5DASsQ9Ys9Q4DKkvkabQTEcydRQvufZAyTULdESfEAxetEKR","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.198875442
"3125480","2024-06-07T08:50:12","5CoaaxdhHmmrocRxfs5gSix3vpkk224jRJDHVWjbk6enW1T9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.119875442
"3125455","2024-06-07T08:45:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CJv36Yu4SEHUYsBara6x5yKyrpS4v9rJ8gu18xviYCCzr4h","Out",0.58536872
"3125451","2024-06-07T08:44:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5H97LZbEPp6GH7hh8WUH9yiy8A3b2KCjMUUACG1X36W2n5TW","Out",0.9987
"3125422","2024-06-07T08:38:36.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GRdLzivvkBLBJhbMfhfTtbzPU5v4cXCd1tyxqs9KDoCMojT","Out",2.8097
"3125400","2024-06-07T08:34:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EfR3nLXwUVKBJxfX55pFi4VDjwnmh1ZA8JoiSt59UEFfaxi","Out",0.1997
"3125380","2024-06-07T08:30:12.001","5DAeGjCe8VBnTgA7Yy1AS9kDkYJd9VUfu5Ei37BKqXAhnMAv","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",3.103708383
"3125380","2024-06-07T08:30:12.001","5CsFUBX8oVcNuyRcHc91Q9VWUH5Zidac7chgB5iqVYFZsEpM","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.751035306
"3125378","2024-06-07T08:29:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Ev2Ly9WS5JrqJNzwFRKkCQU524Lc8G4VwsReAJhtNKvh5w9","Out",0.7204785
"3125331","2024-06-07T08:20:24.001","5CwmPQEE57Ky6w3Zy9QszyCYpLt2jV5LmkinVLxqQmdSfSXh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.369875442
"3125331","2024-06-07T08:20:24.001","5GhXu74mFiom97r9769AWCDreDDXJD1uW1hYZzM72aGT4vao","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.199875442
"3125330","2024-06-07T08:20:12.003","5GhHgbNaEspiveaLmom82L8ew18hXgETDDrYaLUar69FCeMZ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",99.99987544
"3125330","2024-06-07T08:20:12.003","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",78.65487544
"3125330","2024-06-07T08:20:12.003","5F5hCqdQ8X9ikL9rYRNedEF4Y68qPbk3NFYW1yKkhX9uC1Gh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",69.99487544
"3125330","2024-06-07T08:20:12.003","5CimzGWLUgJxatseNkaDqHHQqHzihihvHvSRq7WdF4TabQNg","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.694506801
"3125330","2024-06-07T08:20:12.003","5EnGmTVKseJxU9RmeSnTi6CurmVC5TmdUaUHVi66ftaKNn23","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.39975088
"3125330","2024-06-07T08:20:12.003","5Gi2cxFRJszhK87cEQoN8KnkN9fNJCrMqJyLEH6DzbPqm2T1","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.999875441
"3125080","2024-06-07T07:30:12.001","5GXr8cdq9jrNKinfdUYVroLu3PYmbHQDFgtYSRyRFu19Jjr9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",26.99987544
"3125080","2024-06-07T07:30:12.001","5CGebBt73YDs9tUk2ECEcwchtw5RRfKsR95tKyZ1YmcxPJFp","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",9.99987544
"3125080","2024-06-07T07:30:12.001","5CQ4xcPPeSK2LGkAWmyJ9Pi1LZ9FeCrP4Rxw3dL4kQ5EaLNq","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",5.00985558
"3125030","2024-06-07T07:20:12.001","5CJ1yeSjqQKhzWHYtLEdUDKp4ADebBxp9r2fb72rKWctAf4B","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",31.93987544
"3124983","2024-06-07T07:10:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Hbs3ALo1Q7svwtW9J21wXmxV5zxfB6QQcqb9g2M16qeDtNP","Out",2.6397704
"3124980","2024-06-07T07:10:12","5CQXVbEtaJJmqfFANY3U57J17pbDb657rLnn6rwGe1Kp993n","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",19.99987544
"3124980","2024-06-07T07:10:12","5CNu1FbCechRZzEVAuya9kdykin9VcJ3QiK31tVArMQmgP3z","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.639875441
"3124980","2024-06-07T07:10:12","5CNerD1Q4b7zf1Kz4GQz4ZHtzLtW1mfhmrWVz5yhrG5Pbtwz","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.090585442
"3124946","2024-06-07T07:03:24.01","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5E5BEnHaF6kQhfwKQDk7i2GZsbNm3zdbifJExaXxdScmV6ZK","Out",433.4167
"3124930","2024-06-07T07:00:12.001","5CinL1YKFq7AHop3AxK2wnMSDaCkgAZnwYGsxTdDk9Zr5p2i","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",10.10207544
"3124930","2024-06-07T07:00:12.001","5D3HXmf2oQNMFUydECfZE5h9rtGFf9xqdmni3gs5bDMfDnxd","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.999875441
"3124923","2024-06-07T06:58:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CchHQN2DeJJ2WY35uPT3pBZ9hkUgk6tRaucMocBdeFvvkND","Out",1.2581403
"3124782","2024-06-07T06:30:12","5CzyUyx9s2zS35R3CtyGLd91W62KKMnpNcj6WoSmDfbK6bbD","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",44.99987544
"3124777","2024-06-07T06:29:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5G4H5qdovPwbp7vqDsCGDqL1uok1zyXDKeY4SKLRWMsTgXa6","Out",0.0497
"3124760","2024-06-07T06:25:48.001","5CimzGWLUgJxatseNkaDqHHQqHzihihvHvSRq7WdF4TabQNg","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.700319162
"3124739","2024-06-07T06:21:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EjvhF2Bic19cN3km32NkAZaRCcatcLQJdxnRnSbD49e1PrQ","Out",0.138227
"3124732","2024-06-07T06:20:12.001","5CrCrL2BhXSEXVwczT7pEa3rWwRPie71i1N9LY53Tb3rQ875","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.339875442
"3124682","2024-06-07T06:10:12.001","5DS9EdsW74fJ1ZdRGB631CxC1P4TadkhAKqAsZz9dVQfoCnZ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",13.99987544
"3124682","2024-06-07T06:10:12.001","5CXfxptNuuMoeUttEWZWTBbMMbj2dygoWGQfpwotty9T8jfg","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.579875442
"3124682","2024-06-07T06:10:12.001","5Cyd9no2q45KhnAUAFuKhwv2oJfwpFLTsnpQC9qL9LzXZhz3","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.099875442
"3124675","2024-06-07T06:08:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GBSxgdvoVG7SXjK8so4mrmZWLQq1XqJFqpXHFwMSrFexmph","Out",0.3709722
"3124672","2024-06-07T06:08:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5E1WydkFD2Xf3kakFPHkYYQP2HCp1NUuTforB9APu9qb7W7u","Out",0.2601393
"3124664","2024-06-07T06:06:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HqspmbE8CLkDSkErnWaVrGFtniYyVKyaoAnbY7wgMzULghk","Out",1.17057855
"3124635","2024-06-07T06:00:48","5C8ncSrSAYzYc3t14ucqicw6nFnHuyNm5ENqA2PTQNXrHNgW","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",25.99987544
"3124635","2024-06-07T06:00:48","5Gi2cxFRJszhK87cEQoN8KnkN9fNJCrMqJyLEH6DzbPqm2T1","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.049875442
"3124635","2024-06-07T06:00:48","5CG8R8qxcbMBihN7FFyBc1R7gBwFxGHBzfeaVCDCgd4QpsA3","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.654875341
"3124635","2024-06-07T06:00:48","5F5hCqdQ8X9ikL9rYRNedEF4Y68qPbk3NFYW1yKkhX9uC1Gh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.094875442
"3124431","2024-06-07T05:20:00","5GxbH9pPW8QZL8QXrxAkHCCjo3fqJaCW6zmqVfRAd6cMhNNY","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",39.17367744
"3124382","2024-06-07T05:10:12.001","5GxbH9pPW8QZL8QXrxAkHCCjo3fqJaCW6zmqVfRAd6cMhNNY","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",51.31487544
"3124333","2024-06-07T05:00:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5F1ptM6zJzRtizucUJQETiqdDaNknFtA8Pk93b66o58JfHEc","Out",11.1338
"3124247","2024-06-07T04:43:12.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5D5gtFC4rMqjwgrk9M7wxr2abrYp24XT1SVponvqDJ3Qpwq6","Out",2.4914058
"3124232","2024-06-07T04:40:12","5DaixkemZ9xApwYLQW7dzhaNN5LmaQmJZQxVjfjaFTZz84pU","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",3.673275441
"3124232","2024-06-07T04:40:12","5Dapyamv8aYvgBPUdB3xpweRnCS6kt1TScNYujoofHStqC4D","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.999750884
"3124033","2024-06-07T04:00:12.001","5GriDkdB84fL9wWp9AFCZgDSp39264bHPXsvCN7YbvehrPb1","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.999875441
"3123934","2024-06-07T03:40:24","5Cqtb6XpVPGfdtoWeGqUavaGGNktBfTRXQRoJaAnnsCRqv8j","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.134875442
"3123883","2024-06-07T03:30:12.001","5GXTFg26i1zjnUwUngn2PYQuKSb6hzEGt8QfiQSPqg2NCRZE","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.099875441
"3123635","2024-06-07T02:40:12","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",83.25487544
"3123535","2024-06-07T02:20:12.001","5CZdz4M9PDYWetXkftnj97AXQUgeXB48MUvbgESSAK84dkL9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",34.99987544
