"Block height","Time(UTC)","From","To","Direction","Amount"
"3304132","2024-07-02T06:49:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GVos1CKJ6iWLxhAat4cfPQqHirf66iUsnF1AQERBeZ86TSp","Out",46.9997
"3304088","2024-07-02T06:40:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DqFiLaRhNsxFYF6L4rjrzR2HM7rsB9YZdk1sSqpRxDyKF2T","Out",486.7359765
"3304087","2024-07-02T06:40:12.001","5Dhv1tv4VoFSaJu54dD53Pu2P8wfMyEaYrgEch4dujc6Nsr9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",3.007875441
"3304084","2024-07-02T06:39:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5F7R6ymiaKiQ9kfbsJ3dsihcbGMMQgsVpBBxY2xq3QgsrUS8","Out",0.7814175
"3304066","2024-07-02T06:36:00.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Gn8hH3sCAzUHxYxtsujRAXLBLa1ozvhBqwFmyWajFsP5z4B","Out",1
"3304014","2024-07-02T06:25:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HQCLp2byoTP99Vj1e6nf9LYN75NfsRY9Njx1Xn6sZve14K3","Out",14.8022947
"3303963","2024-07-02T06:15:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Gn8hH3sCAzUHxYxtsujRAXLBLa1ozvhBqwFmyWajFsP5z4B","Out",0.9997
"3303929","2024-07-02T06:08:36.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HQdw8FJBKfStCud7PtkLcPvzJa2ppHyizLzJwBaGqZaHEqQ","Out",8.8430478
"3303837","2024-07-02T05:50:12.002","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",78.471936205
"3303835","2024-07-02T05:49:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HD8MPaJYuKukywQCT5CdpZuQ8U1WxbihjDGs2DiK8zCVfAd","Out",37.8697
"3303823","2024-07-02T05:47:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FEmEQE6fXRXt9tCG93bSxpWrpPxbgpSmw2PNcwC57UgrP19","Out",0.1867128
"3303804","2024-07-02T05:43:36.006","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CiisC7jRvndmEaZUsZdiYw7cGsmWNSbqzwbaoarGVeMw25k","Out",0.21948
"3303794","2024-07-02T05:41:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FZaeY35WsSwxi6eRZCK9dkcnVmYCEcQX2ZvVgz7HknnbRgV","Out",1834.1237
"3303737","2024-07-02T05:30:12.001","5EJYSx2abDSUTM8kFGEX1gtvMRYomXcnEuUfRFTi8Ly1AZaR","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",249.99987544
"3303737","2024-07-02T05:30:12.001","5CimzGWLUgJxatseNkaDqHHQqHzihihvHvSRq7WdF4TabQNg","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",5.533934803
"3303713","2024-07-02T05:25:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5F4Toyw4LU16y6TQX8CzjnzxXvggnFbdaxJWVy83kSHMGgJf","Out",1.3497
"3303692","2024-07-02T05:21:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DqFiLaRhNsxFYF6L4rjrzR2HM7rsB9YZdk1sSqpRxDyKF2T","Out",249.9997669
"3303687","2024-07-02T05:20:12.001","5CGebBt73YDs9tUk2ECEcwchtw5RRfKsR95tKyZ1YmcxPJFp","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",28.29987544
"3303637","2024-07-02T05:10:12.002","5EJYSx2abDSUTM8kFGEX1gtvMRYomXcnEuUfRFTi8Ly1AZaR","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",499.99987544
"3303487","2024-07-02T04:40:12.003","5CLcSwNJUgWghKX4rfKhCfDMRPNbf3bmJZwe3MWEuum4BhfH","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.299875441
"3303486","2024-07-02T04:40:00","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",166.63530885
"3303479","2024-07-02T04:38:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HD8MPaJYuKukywQCT5CdpZuQ8U1WxbihjDGs2DiK8zCVfAd","Out",80.8297
