"Block height","Time(UTC)","From","To","Direction","Amount"
"3283621","2024-06-29T10:10:00.001","5E5R6uFg7c3X8KP44rTTxfXXgKiXMs1hbzCrv34yYFQVCTWs","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",17.39987544
"3283594","2024-06-29T10:04:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DUjnDKSPebZ39eDGX3ArADTWvYqfRmyj18Cd8S6awxjGwpe","Out",1.9997
"3283573","2024-06-29T10:00:12.001","5Ct5gb8G2M42nTvbsDyoTKrYFxWjFBA4MHNHWfBtAX9LfpQs","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.999875441
"3283540","2024-06-29T09:53:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5E4owuNhqHH5tBXgKkGTjo2PAAutGDMPckZo9f1nKyz5QHRe","Out",27.9997
"3283533","2024-06-29T09:52:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HNPLWvx5KYmRwyYVqyqGwdNRwuYfgJxG9bJ5xUgkSDeYzgA","Out",0.6172818
"3283504","2024-06-29T09:46:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ELYMjnKE4zv8pXRH4LcTzifhp1mi5T9Y9ZLVkNvXHoPhXbi","Out",2.3608315
"3283492","2024-06-29T09:44:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Dqvq9yTYsu8um3PfW2cb547cVeanLgrANvcxNJxQCdHWVfp","Out",0.14832196
"3283486","2024-06-29T09:42:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ELYMjnKE4zv8pXRH4LcTzifhp1mi5T9Y9ZLVkNvXHoPhXbi","Out",0.0047
"3283479","2024-06-29T09:41:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Dqvq9yTYsu8um3PfW2cb547cVeanLgrANvcxNJxQCdHWVfp","Out",0.0497
"3283427","2024-06-29T09:31:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GF6R5yxuNTA7UH8QAnVnwQYNMvK86oTVsznbnYfspV3xjKn","Out",7.60967748
"3283284","2024-06-29T09:02:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CyZc3V6ZzVKntF3HrQ4gPhRfkaNuwKt3vFJw2d2dkLQYZPw","Out",1.1578407
