"Block height","Time(UTC)","From","To","Direction","Amount"
"3197716","2024-06-17T10:39:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FU4M3i1nKGHrxCtw98LTppwy2J1941HBWaZuBRDd7n7nPAC","Out",22.7463306
"3197712","2024-06-17T10:38:24.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FCTP82T27E2UYpH1buMnYLB1L6Aqg4qm9VTg5Ur1pKKWByZ","Out",0.9987
"3197708","2024-06-17T10:37:36.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CJv36Yu4SEHUYsBara6x5yKyrpS4v9rJ8gu18xviYCCzr4h","Out",0.37578387
"3197704","2024-06-17T10:36:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CtYZ6zWjTB7SWsiXsZcgzpcqXjyUATrtcq1FJinRi6RZqoi","Out",13.1978294
"3197698","2024-06-17T10:35:24.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Gn8hH3sCAzUHxYxtsujRAXLBLa1ozvhBqwFmyWajFsP5z4B","Out",1.9997
"3197675","2024-06-17T10:30:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HGTyMpo3fvu7HfqySSHkgLZvLfQRArN5te6QicnYu3VKwgM","Out",0.99548724
"3197670","2024-06-17T10:29:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HpsQciTcb1Euctbu5UZPGqcFwchFThSGYbepSbBRVFwU47J","Out",61.5997
"3197649","2024-06-17T10:25:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HYu6eULpkaJWmkAa5NajifEa5Y2YSMmC6RRJJhe25cySkGj","Out",0.02560242
"3197644","2024-06-17T10:24:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ExqruPPZVrX2AzWsGsDv2YY5bvvt5mC1K63hogqKZEndnzW","Out",0.0997
"3197641","2024-06-17T10:24:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Fnr4jfnNLEFRAUJpEtQFZivZ7C16pz2cPFNY5jidhsrngC5","Out",0.42595871
"3197631","2024-06-17T10:22:00.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HMwjF6h1bWhLQJ5rqWRSL85yK7PfNttHvK4PFXJxJCHDWcD","Out",2.28203223
"3197622","2024-06-17T10:20:12.004","5FR9iE7uWidFyzLSmDENK6N1BGcx3XxQidCgY5T5vAYakLCW","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",39.99967544
"3197622","2024-06-17T10:20:12.004","5CoaaxdhHmmrocRxfs5gSix3vpkk224jRJDHVWjbk6enW1T9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.269875441
"3197622","2024-06-17T10:20:12.004","5DEc9y4g9VvS522epdxcwJcAtRXmUkWWjAQyi7XkcauCibs6","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.554875441
"3197610","2024-06-17T10:17:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CaMvC5QyoKTHcDT4PDWiZs7UBNFkDitaVJuqstncvhnrvhD","Out",0.51329849
"3197601","2024-06-17T10:16:00.005","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Cqt8VWDcJDxQpwoC5EWqd1giCXCDZwX3yPdUzncThV4mUe2","Out",14.9997
"3197586","2024-06-17T10:12:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EkcDg83c2fARwke897XSkXE46wtyz4o1XGtCc8hMsrAoBZ9","Out",1.30483087
"3197582","2024-06-17T10:12:00.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Dvq2Ty67BefUgwME81v1ha4ihV1DDVwHYrNKtsW9nLLNybf","Out",1.9977
"3197579","2024-06-17T10:11:24.01","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Gn8hH3sCAzUHxYxtsujRAXLBLa1ozvhBqwFmyWajFsP5z4B","Out",1.9997
"3197574","2024-06-17T10:10:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Cfyo3MaMCYqn8mqfLez1MiDb1qq6BJDB2p65qEf5fbm2FCP","Out",51.7297
"3197573","2024-06-17T10:10:12.002","5DDr3VdhcpDKZUSVxjzghqX2s3VzeEmKq9MRx1ZQdM396bbj","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",3.274875441
"3197551","2024-06-17T10:05:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CMW9QszueQMZkLSbEiXh5hXqFP4vMCcNVmrAeG4hCXjKJR5","Out",9.4662468
"3197534","2024-06-17T10:02:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5ECPcGxgyMm5BpieaVboQWVB6BPnixQS9y2WP5eT3t7SWwNV","Out",0.33281927
"3197523","2024-06-17T10:00:12","5Cc4ygj296P8gyu9Qv7hSoxbKRJMrYUnVvwWX4H3JKNahLuh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",24.56910544
"3197523","2024-06-17T10:00:12","5De9SdXWiAKNsPLTwJeAZeBnFmxNCHvepzRfmJbeRyXQDJwP","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",10.00820544
"3197523","2024-06-17T10:00:12","5De9Ck5Wcqa6nXJH1RJTNLvaeGX4YpCmPDeSaLCXPLCu6Yam","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",3.094838611
"3197523","2024-06-17T10:00:12","5DDr3VdhcpDKZUSVxjzghqX2s3VzeEmKq9MRx1ZQdM396bbj","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.094875442
"3197520","2024-06-17T09:59:36.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HBvHnmukXfa8dWVmFts3p7e3KsUhKd15FVhbREZczyUh8ec","Out",1.57548052
"3197517","2024-06-17T09:59:00.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5D7tYxtDrH1Da53WPG8ZTNsf5bm7St6AJy86dVnFguXX1GbX","Out",0.5809182
"3197496","2024-06-17T09:54:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FNG6Jv8cv2Rx2EJf8Ezi1AWFHmqHd5Fhi9vK8RkkyD27vMG","Out",0.3993
"3197490","2024-06-17T09:53:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5D5EeovLQtJppo9wMfRvf3Z41xwipya76rXh2Pymmhg1vwvc","Out",0.9997
"3197475","2024-06-17T09:50:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GBryBDHzUov9SsJfZgdmtP1BEMGqb7gXFepaSUgQsSjyVkE","Out",0.89969596
"3197473","2024-06-17T09:50:12","5CH39Y5k1LE39rwiuBnBYSYDtMWBa7U17zUmXqkReFuGCBAo","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",10.29987544
"3197473","2024-06-17T09:50:12","5DeBBCL3bAff2jqSVAUZQXxnq9PqCwvzxRs8xtvPvb9JPCY9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",6.99487544
