"Block height","Time(UTC)","From","To","Direction","Amount"
"3119111","2024-06-06T11:32:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Cfajq1xSd3d5YpV5Qxrtm1xmiv6razFPgJzhiBTGi4q1DLk","Out",1.9575402
"3119004","2024-06-06T11:10:12","5D8gnvUngEsCpkMGACUHqVMy7YoKGefeKPgiZy2PmXMBARKv","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.999450384
"3118981","2024-06-06T11:05:36.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CfL6NsanYaAdv7ksNVvL7iAEJXGKPHQiRi7HYdEjZLs7ZuW","Out",0.22044062
"3118954","2024-06-06T11:00:12.001","5CJ2VzY2BtL8x7muibSqiFbnVUxRJjxSVT15kHwoVTuHsz6X","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.989875442
"3118954","2024-06-06T11:00:12.001","5GhHgbNaEspiveaLmom82L8ew18hXgETDDrYaLUar69FCeMZ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.199875442
"3118954","2024-06-06T11:00:12.001","5DS9EdsW74fJ1ZdRGB631CxC1P4TadkhAKqAsZz9dVQfoCnZ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.094875442
"3118923","2024-06-06T10:54:00.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FfyHUDPJLUpSfhsRGwHMpSkpcKgd55NnbrUNcNYBNWarTDJ","Out",0.1997
"3118904","2024-06-06T10:50:12.001","5Cc4ygj296P8gyu9Qv7hSoxbKRJMrYUnVvwWX4H3JKNahLuh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",34.76215544
"3118860","2024-06-06T10:41:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HE7BDXxUBv1eeAvk3KWVXerTR6gDp4boayPR6f24bVxN5K5","Out",1.0912069
"3118854","2024-06-06T10:40:12","5CmiMw7Gv5qba62vLogYHEfbxjqagkgYh2hmUJJ7XJyv35vY","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",99.99987544
"3118854","2024-06-06T10:40:12","5D2XrXjwyy7M4SHFbWkLsPd96WwHQK2kSWCLmY1oriDXX6tC","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.021965989
"3118818","2024-06-06T10:33:00.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5DWktg98Yxrk2PY9vyKCEvVMKp59peLnr9rPYC4vcVuPaPEE","Out",22.9204202
"3118804","2024-06-06T10:30:12.001","5CtZRnKLKTVEswkBFimQf9d3tDaJcJwQsbPyJ7VQ77ow3UDJ","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",95.380576332
"3118804","2024-06-06T10:30:12.001","5DAhuHhpJcZyGZxvaxJbHny84jZf32Q9nagw7b93ED97pVrk","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",22.92059564
"3118804","2024-06-06T10:30:12.001","5Cc4ygj296P8gyu9Qv7hSoxbKRJMrYUnVvwWX4H3JKNahLuh","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",12.49855544
"3118804","2024-06-06T10:30:12.001","5D9qLj3LqNeBRVTBHmmVnttMBEyP5DBCxEBWABgyxBnUukND","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.342522442
"3118795","2024-06-06T10:28:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CmvaYJeDLgiVnKMk4jbNnFLkwFBgDC1YxHnK8TLeSiZCMfT","Out",54.0117
"3118790","2024-06-06T10:27:24.007","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HE7BDXxUBv1eeAvk3KWVXerTR6gDp4boayPR6f24bVxN5K5","Out",0.0002
