"Block height","Time(UTC)","From","To","Direction","Amount"
"3170332","2024-06-13T15:02:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CMNYWTAafTyTX1qQd3Wx8iSfPdR7MwkTAQ918SF8chYHkna","Out",3.4997
"3170221","2024-06-13T14:40:12","5D1ToNWdukjxZ5Q1CTL4jug83ANoKwfcdAMdHPwtRLCSQkJM","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.579396542
"3170221","2024-06-13T14:40:12","5DB62fGqCSPHqS2Bw9r2FJeWvwsyhn9oyfRjZKPP9aZ4ppSn","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.004875442
"3170198","2024-06-13T14:35:36.004","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CNk6rvLFAexsxH3KZ48zKvUhWmiDrWgq2511hpVsdtH49hx","Out",10.9997
"3170192","2024-06-13T14:34:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GhQZbEYCTG1gne6CDRD54p2nvZ7vBsginacNCqHbLJgZqyD","Out",1.8386241
"3170171","2024-06-13T14:30:12","5D71281z58hCnL8jJHze9PeFxkU2gBvR59YEvnFBRTRRxyXV","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",44.99987544
"3170171","2024-06-13T14:30:12","5GwuGjbCVVKDHcM8pVWsag4v3KjBuxxuiPZnzhsnWHVD3Rt5","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",10.99987544
"3170148","2024-06-13T14:25:36.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EnjBXG4g8ty7QdWZZbpMiv5M4oCvoexPvxYB9e4uPzhTBLT","Out",0.2973021
"3170140","2024-06-13T14:24:00.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Cvief8sw5cvH3Yk5JRiuv829jYfdsCUTvMna7dbnMnHuw58","Out",2.4218754
"3170121","2024-06-13T14:20:12","5CPj24JgZ65SocA929tjPtdnm89c6MFSkma6b5DtXYnPiuJs","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",7.99987544
"3170118","2024-06-13T14:19:36.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Dbcv2R4yCykkt9GjZ3ptLyz8K1Hww932UJa6FhJAtVbgZUF","Out",4.9997
"3170115","2024-06-13T14:19:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FJDUEuk3s26x7qtGH7teppidAqk4E5cWbNzrF2VHSapjWd4","Out",5.9997
"3170112","2024-06-13T14:18:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GBigkNHtoiCRpQH5FzdmVknYDXC45idSXYRu9jrvEDLNNAd","Out",7.9997
"3170071","2024-06-13T14:10:12","5EaBVakfZAsgB4hjtzUcPE6GBCq4k2dTjcXUA36ae8qujsnp","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",139.99987544
"3170071","2024-06-13T14:10:12","5D6zz4PiQtnUFLd1eCbo5w2utd33o7EXBNtXoVHqrwgRT3CU","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.018465442
"3170052","2024-06-13T14:06:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5F7R6ymiaKiQ9kfbsJ3dsihcbGMMQgsVpBBxY2xq3QgsrUS8","Out",1.0443543
"3170049","2024-06-13T14:05:48.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GESow87QqNpwQaYTJhT7NFsAoLnoGRW3N23Jsn9TJFWw2qL","Out",1.65368726
