"Block height","Time(UTC)","From","To","Direction","Amount"
"3121663","2024-06-06T20:04:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5En8XR7YQi436zsWYEmBAb3SzmLAXMgMRMB3Z9Y4gzwaNvho","Out",1
"3121551","2024-06-06T19:42:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Fn2zE6p9DTXDxA8uTCYZjjnWZFfairj4tjnKRtqLwrdiQMM","Out",99.9997
"3121501","2024-06-06T19:31:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Ggn8csxh2ju1zYFxcTuAkZQE7iwbGFogq1g2PcWqTaptxjT","Out",0.2121873
"3121498","2024-06-06T19:31:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FNpvFkpG72kuEwEYb4rP73yirKVFFqFR7sY3Zmej8nG46TE","Out",0.0002
"3121495","2024-06-06T19:30:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GENo97vQcExPYN2u8Qip7DASUMyeW1McBGFfebLnAfYVr3v","Out",0.9997
"3121492","2024-06-06T19:30:00.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CdAEUTkRuLW5GkbFaLsQwYuYekHspfsGBWNphnkLyvAicjV","Out",0.2897
"3121489","2024-06-06T19:29:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GZ1BS56TqJqqpXtJSTfBu5TS5K2oeknBtjoKDPC1RZJUSPU","Out",0.12800154
"3121368","2024-06-06T19:05:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EHZ9ggoqfVoX68Mhe9r3VtPKFpGWmxrDC5gk1qEsowGNX7w","Out",0.1364369
"3121365","2024-06-06T19:04:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GswXJSCqYdeA8MSt8a7e4wso8fi7hdqLWMHrd3iz99bCsqw","Out",119.9997
"3121352","2024-06-06T19:02:00.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FLmhtTFBYf5xGuKRKpo7V9pdCDPkt57oLDSWazaxvEUSKcT","Out",49.9997
"3121343","2024-06-06T19:00:12.002","5CxvZW2uRARomdxh3VBEpsgkmEjwzidnPdnGJS6ihvD2sohq","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.937675442
"3121331","2024-06-06T18:57:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FjxTc2bzWXWwghv5486yE8sYDeMzkxECgVtB6yfGawqvRic","Out",3.0818792
"3121328","2024-06-06T18:57:12.003","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5HBg6es4oaujh4ADK3WLPdNNHDSSucr2rL9GZzhaueugjNfa","Out",199.9997
"3121313","2024-06-06T18:54:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CmvaYJeDLgiVnKMk4jbNnFLkwFBgDC1YxHnK8TLeSiZCMfT","Out",13.3473
"3121308","2024-06-06T18:53:12","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EpmnC1QtZhV94u7V9DQDmc5Dq28KCAbh7tu5Dn4xTbdBZWB","Out",0.3997
"3121293","2024-06-06T18:50:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EEtddtxdxSPkojFN2nLYt6U5JcwMLn91zhoF4sd3SvbzFka","Out",1.4293689
"3121293","2024-06-06T18:50:12.001","5CHKBJRraYTyNWNd4H26WUsnUfhmESVeFN8NqDxWhvRdyESR","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",999.99865544
"3121293","2024-06-06T18:50:12.001","5Gi2cxFRJszhK87cEQoN8KnkN9fNJCrMqJyLEH6DzbPqm2T1","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.969875442
"3121293","2024-06-06T18:50:12.001","5D9sHy6AJzejfdF9SZDQf8uZEWd5UbXJXJz3NjoNWKgpH1mb","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.430035442
"3121293","2024-06-06T18:50:12.001","5DaNVSE4N6MoXB8mwv3uj3ZaXoDwUbo4mFXEBtABVq7NCvKt","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.051872058
"3121157","2024-06-06T18:22:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EpmnC1QtZhV94u7V9DQDmc5Dq28KCAbh7tu5Dn4xTbdBZWB","Out",0.0997
