"Block height","Time(UTC)","From","To","Direction","Amount"
"2884348","2024-05-04T15:48:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5F3nshwRYRb8Ag7bEkTgWjXdtGffcFLdFqb7Y1HYLBsuyxM3","Out",0.7879711
"2884179","2024-05-04T15:14:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5G1pXnMa37uQ8Qg1tgMPAX5AoAjqovmtsBdpPRZLHBxQSv18","Out",6.12674488
"2884158","2024-05-04T15:10:12","5Cu4HmSjALDMHJGkrGkHgDxM5FH4EpvUHXcTKwjirDMz2udu","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.999900016
"2884158","2024-05-04T15:10:12","5CRZ3qewgVFTLkuinkxEdsE43qJgTeRbQpkznBD4B6nHcAqz","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.809900016
"2884108","2024-05-04T15:00:12.001","5CEfSc3KghPtVTRYuxGgfdHPXpYUeMpK4fXYfPVCTfRQPf7s","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",249.999900014
"2884108","2024-05-04T15:00:12.001","5CAuWdpdwbhyuGkiqpGR1B4t7yRL5AF43Ndt2Xx64jzhANWA","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",148.988840014
"2884108","2024-05-04T15:00:12.001","5ELCPGtCdhKjdbsWe52LbAq3gU6aaSobqJmMM2pq4en5xLHq","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",112.611700014
"2884108","2024-05-04T15:00:12.001","5CHMk3sCTDvXHqciKetuR4EWb958esMD4KattdhnBVT5NZ6R","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",30.998740014
"2884108","2024-05-04T15:00:12.001","5Cr8s15NvTPmP35qLGFW5zCYHE1uHwXCuFonr2HhX5XqLdVU","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",29.999900014
"2884108","2024-05-04T15:00:12.001","5Dsv4oB1aCY4avCUHkB5KgfrjTfzoNsANT7wFdazvnHLKb2s","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",11.999900014
"2884108","2024-05-04T15:00:12.001","5CR8ndonvzbrEhMGmzqiDa81qrSPRsxCSmwjKwbbMW7SjeRX","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.429900016
"2884108","2024-05-04T15:00:12.001","5E5R6uFg7c3X8KP44rTTxfXXgKiXMs1hbzCrv34yYFQVCTWs","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",378.733740014
"2884081","2024-05-04T14:54:48.001","5C6NqxUzc7vjSTQjMEr2QmxQCchWWbbBtVErH64kbjs2ZwcD","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.999900016
"2884074","2024-05-04T14:53:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5G1pXnMa37uQ8Qg1tgMPAX5AoAjqovmtsBdpPRZLHBxQSv18","Out",0.00036
"2884024","2024-05-04T14:43:24.004","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5C7RyX8r7gANHFjZ9EyYNimP2mv4dVjinx5W5oxzPT543xqk","Out",0.00036
"2884009","2024-05-04T14:40:24.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Hb12zZGS9sZxW5WBsTtum3yMBTf29ZhsA9CK4bhd3F72vU4","Out",0.9192797
"2884008","2024-05-04T14:40:12.001","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.454900015
"2884007","2024-05-04T14:40:00","5CR8ndonvzbrEhMGmzqiDa81qrSPRsxCSmwjKwbbMW7SjeRX","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.360900015
"2884004","2024-05-04T14:39:24","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5GpzzMbJWmBcwDMgvtpAsaEWcRHKEiqAkaxsbM6W82uAa9nw","Out",0.40186331
"2883976","2024-05-04T14:33:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Copavgh1f1ECzHVhDX8QzECHE4R455WL5fnJmZUNCHooBoY","Out",146.8776352
"2883938","2024-05-04T14:26:12.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Df6uTyqCBG3hMsXhNmrpZD7nsUTT4NV4jkegvwnMTPEDv83","Out",0.4046948
"2883915","2024-05-04T14:21:36","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FEKtoTG77w9VnDMRYauu35xW1oF3b9QvUNLFgrzm4XUUSdA","Out",1.06269559
"2883908","2024-05-04T14:20:12","5GHHxbXb5GuPzgghwRyAfUXdyZjFsdGmWih4k7jc5khAFKhs","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",3.499900015
"2883908","2024-05-04T14:20:12","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.474900015
"2883897","2024-05-04T14:18:00","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Egtpg4WroNfe65QFMf1PUt1HXABwEaYHNy9uwBq5zaBHb1J","Out",3.35826767
"2883875","2024-05-04T14:13:36.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Hg6mN7EudSHFrYRRNfMKEAijmprphUGLHq3KWnMfBvVE5c1","Out",2.05430261
"2883859","2024-05-04T14:10:24.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5FU4YgJ7PfpCYCR9sXp2wAiJfpVPYzud77bsY2HHgoWQeTHR","Out",0.9989
"2883858","2024-05-04T14:10:12","5EbBt58C9E5LAjGevwwXtWTpWMbqZRqQYwiRbJifUjVWs3yt","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",9.994900014
"2883858","2024-05-04T14:10:12","5CkFFabMAaYaFzT1N9cFGGcQqDJego1UjCYpgezJpw8ABF6N","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",4.999900014
"2883821","2024-05-04T14:02:48","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5Hif6ZG2T45FrRksi1nFZuZWAUvK4gWGJoWD3Z4qZzxwCaHU","Out",24.877957
"2883808","2024-05-04T14:00:12.001","5Cqby6aC4tJVUEAFezDYASXjzL558Wmc49yzMZ1MBTMbWHgw","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",509.994900014
"2883808","2024-05-04T14:00:12.001","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.474900015
"2883758","2024-05-04T13:50:12.001","5CPegSrUdvZ8FBd2aDD5m78y1XL8Z3kPpYFGZqpKjQNSoYK9","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.157801247
"2883758","2024-05-04T13:50:12.001","5Dv2KpTLJ6d74J5VDoG9mv1emkpoyY8uNo3vcfZxuFE5R2uL","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",1.364900015
"2883758","2024-05-04T13:50:12.001","5Ct5gb8G2M42nTvbsDyoTKrYFxWjFBA4MHNHWfBtAX9LfpQs","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",0.999900016
"2883676","2024-05-04T13:33:48.001","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5CBEj7iD4H5swn2LC6Q7m1bEUtLqPvn76h3wTtrYQzdurX96","Out",0.09986
"2883609","2024-05-04T13:20:12","5CHeBUi57isfVdx3mZFb1fgsohNMXpz4GjGurb8z3ZfrtrTN","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","In",2.304772415
"2883585","2024-05-04T13:15:24.002","5GBnPzvPghS8AuCoo6bfnK7JUFHuyUhWSFD4woBNsKnPiEUi","5EWVSF8n2bR1EpjrPu9BoKbTfhkNS2ZufvbyqvzCPKzxG7Ud","Out",0.44986
